0,A1,H1,F3,J7,L1,L4,L7,L10,L11,L13,N3,R1,Y12,Y33,Y35,Z6,Z8,Z9,Z14,Z19,Z20,Z21,Z22,Z25,Z27,Z29,Z30,Z32,Z35,Z36,Z37,Z38,Z40,Z41,Z42,Z43,Z45,Z47,B2,B6,C2,D2,Q2,S6,Y34,Z1,Z31,A5,D3,D5,E1,F1,F6,F7,J4,J8,K1,L12,L18,L21,L23,L24,M2,Q3,Q4,Y2,Y8,Y9,Y14,Y15,Y16,Y20,Y31,Z3,Z11,Z12,Z13,Z49,F4,J1,L3,L8,M3,S4,Y6,Y17,Y18,Y22,Y23,D1,J9,K3,L2,N2,Q8,Y3,Y4,Y10,Y11,Y13,Y19,Y21,Y24,Y25,Y26,Y28,Y29,Y32,Y39,Z2,Z10,Z28,A6,A7,G2,S5,B7,F2,G1,C3,X1,Z4,A2,F5,K2,S1,Z16,Z18,Z23,Z34,Z48,Z50,D4,J6,L6,B5,L22,P1,S2,T1,W2,Y5,A1,H1,F3,J7,L1,L4,L7,L10,L11,L13,N3,R1,Y12,Y33,Y35,Z6,Z8,Z9,Z14,Z19,Z20,Z21,Z22,Z25,Z27,Z29,Z30,Z32,Z35,Z36,Z37,Z38,Z40,Z41,Z42,Z43,Z45,Z47,B2,B6,C2,D2,Q2,S6,Y34,Z1,Z31,A5,D3,D5,E1,F1,F6,F7,J4,J8,K1,L12,L18,L21,L23,L24,M2,Q3,Q4,Y2,Y8,Y9,Y14,Y15,Y16,Y20,Y31,Z3,Z11,Z12,Z13,Z49,F4,J1,L3,L8,M3,S4,Y6,Y17,Y18,Y22,Y23,D1,J9,K3,L2,N2,Q8,Y3,Y4,Y10,Y11,Y13,Y19,Y21,Y24,Y25,Y26,Y28,Y29,Y32,Y39,Z2,Z10,Z28,A6,A7,G2,S5,B7,F2,G1,C3,X1,Z4,A2,F5,K2,S1,Z16,Z18,Z23,Z34,Z48,Z50,D4,J6,L6,B5,L22,P1,S2,T1,W2,Y5
Y23,0.066666667,0.047619048,0.071428571,0.05,0.035714286,0,0.052631579,0,0,0.071428571,0.022727273,0.023255814,0,0.032258065,0.029411765,0.041666667,0,0,0,0,0,0,0,0.071428571,0.058823529,0.034482759,0.033333333,0.03125,0,0,0,0,0.04,0,0,0,0.035714286,0,0.055555556,0,0.052631579,0.017241379,0.03125,0.047619048,0.028571429,0,0.03125,0,0.014705882,0,0.052631579,0.018518519,0.014184397,0.133333333,0.063829787,0.040816327,0.057142857,0.05,0.0625,0.166666667,0,0,0,0.047619048,0.076923077,0,0.040540541,0.034482759,0.029411765,0,0.076923077,0.020833333,0.045454545,0.02173913,0.051282051,0.026315789,0.016666667,0.071428571,0.038461538,0,0,0.021276596,0.037037037,0.016129032,0.142857143,0.021276596,0.048780488,0.028571429,1,0.033333333,0.064516129,0.025641026,0.076923077,0.034482759,0,0.018518519,0,0,0.075,0.125,0.1,0.023809524,0.035714286,0.011764706,0,0,0.033333333,0.028571429,0.05,0,0.041666667,0.058823529,0,0,0,0.025641026,0.027777778,0.020408163,0,0,0.018867925,0,0.035714286,0.03125,0.0625,0.125,0.047619048,0.013333333,0.035714286,0,0.013157895,0.034482759,0.1,0.125,0.038461538,0.035714286,0,0,0.012195122,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.086956522,0.086956522,0,0.083333333,0,0,0,0,0,0,0,0,0,0.166666667,0.074074074,0,0.086956522,0,0,0,0,0,0,0.428571429,0,0.111111111,0,0,0,0,0,0,0.5,0,0.117647059,0,1,0,0.033333333,0,0.111111111,0.025,0,0.090909091,0,0,0.5,0.044444444,0.5,0.025,0.5,0.03030303,0,0,0.037037037,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D1,0.115384615,0.060606061,0.037037037,0.0625,0.05,0.04,0.03125,0,0,0.037037037,0.035714286,0.055555556,0,0.022727273,0.043478261,0.027027027,0,0,0,0,0.045454545,0,0,0.037037037,0.033333333,0.048780488,0.047619048,0.210526316,0,0,0.03125,0,0.026315789,0,0,0,0.024390244,0,0.103448276,0.066666667,0.03125,0.107692308,0.15,0.029411765,0.088888889,0,0.15,0.034482759,0.037974684,0.033333333,0.03125,0.03030303,0.019607843,0.034482759,0.016129032,0.015873016,0.020408163,0.0625,0,0.025,0.027777778,0.04,0.173913043,0.060606061,0.037735849,0.045454545,0.011235955,0.023809524,0.026086957,0,0,0.068965517,0.035087719,0.016949153,0.058823529,0.04,0.027777778,0,0.025641026,0.047619048,0.027777778,0.089285714,0.138888889,0.055555556,0.057142857,0.089285714,0.037037037,0.020833333,0.033333333,1,0.069767442,0.039215686,0.1,0.048780488,0.045454545,0.096774194,0,0.057142857,0.056603774,0.042553191,0.045454545,0.076923077,0.076923077,0.03125,0,0.020833333,0.086956522,0.020833333,0.03030303,0,0.027027027,0.020833333,0,0,0,0.081632653,0.041666667,0.016129032,0.04,0.038461538,0.080645161,0.047619048,0.05,0.022222222,0.034482759,0.068965517,0.060606061,0.085365854,0.135135135,0,0.058823529,0.075,0,0.033333333,0.025641026,0.05,0,0,0.021276596,0,0.057142857,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046511628,0.074074074,0.05,0,0.078431373,0,0.181818182,0.084507042,0.037735849,0.037037037,0.12,0.130434783,0.036363636,0.181818182,0.170212766,0,0,0,0,0.130434783,0.185185185,0,0,0.034482759,0.153846154,0,0,0.133333333,0,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.148148148,0,0,0.141414141,1,0.12244898,0,0.05,0.048780488,0.026315789,0.048780488,0.141414141,0.048780488,0.140350877,0.130434783,0.173913043,0.138613861,0.148148148,0.173913043,0.133333333,0.072727273,0.047619048,0,0,0,0.097560976,0.052631579,0.051282051,0,0.097560976,0.069767442,0.068181818,0,0,0,0,0,0.02,0,0,0.025,0.025,0,0,0.185185185,0,0,0,0.070175439,0,0.093023256,0
J9,0.24,0.193548387,0.153846154,0.2,0.1,0.037037037,0.129032258,0,0,0.153846154,0.176470588,0.134615385,0.038461538,0.119047619,0.219512195,0.176470588,0,0.025,0,0,0.041666667,0,0,0.034482759,0.03125,0.022727273,0.022222222,0.2,0,0,0.029411765,0,0.138888889,0.02173913,0.027777778,0,0.128205128,0,0.214285714,0.096774194,0.166666667,0.138461538,0.090909091,0.121212121,0.085106383,0,0.090909091,0.066666667,0.105263158,0.03125,0.029411765,0.147540984,0.112676056,0.066666667,0.06557377,0.118644068,0.019607843,0.333333333,0,0.131578947,0.054054054,0.037037037,0.074074074,0.15625,0.117647059,0.041666667,0.069767442,0.071428571,0.132075472,0,0,0.142857143,0.173076923,0.148148148,0.166666667,0.173913043,0.070422535,0,0.105263158,0.069767442,0.054054054,0.086206897,0.075,0.114285714,0.258064516,0.086206897,0.094339623,0.085106383,0.064516129,0.069767442,1,0.145833333,0.14,0.25,0,0.186440678,0,0.083333333,0.183673469,0.133333333,0.2,0.208333333,0.294117647,0.2625,0.029411765,0.214285714,0.166666667,0.186046512,0.384615385,0,0.111111111,0.133333333,0,0,0,0.12244898,0.06122449,0.101694915,0.037037037,0.035714286,0.189655172,0.15,0.128205128,0.142857143,0.142857143,0.178571429,0.233333333,0.083333333,0.189189189,0,0.095238095,0.097560976,0,0.137931034,0.05,0.222222222,0,0,0.042553191,0,0.083333333,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0.0625,0.076923077,0.076923077,0.076923077,0.222222222,0.045454545,0.058823529,0.076923077,0.387096774,0.047619048,0.177777778,0.226415094,0.162162162,0.157894737,0.294117647,0.333333333,0.184210526,0.177777778,0.72,0.076923077,0.176470588,0.051282051,0.051282051,0.333333333,0.181818182,0,0,0.2,0.92,0.189189189,0.181818182,0.344827586,0.064516129,0.125,0.344827586,0.05,0,0.071428571,0,0.052631579,0.064516129,0.064516129,0.064516129,0.051282051,0.058823529,0,0.064516129,0.055555556,0.0625,0.033333333,0.148148148,1,0.055555556,0,0.16091954,0.148148148,0.34375,0.148148148,0.153846154,0.107142857,0.1,0.107142857,0.16091954,0.107142857,0.892857143,0.333333333,0.448275862,0.183908046,0.851851852,0.448275862,0.344827586,0.205128205,0.103448276,0.064516129,0.064516129,0,0.137931034,0,0,0,0.137931034,0.133333333,0,0,0,0,0,0,0,0.044444444,0,0,0,0,0,0.181818182,0.058823529,0,0,0.324324324,0,0.060606061,0.133333333
K3,0.151515152,0.1,0.121212121,0.102564103,0.085106383,0,0.105263158,0,0.028571429,0.121212121,0.098360656,0.1,0.03030303,0.125,0.117647059,0.175,0.023809524,0.066666667,0.023809524,0.027777778,0,0,0,0.057142857,0.081081081,0.083333333,0.081632653,0.12244898,0.03030303,0.026315789,0.076923077,0.05,0.170731707,0.058823529,0.073170732,0.046511628,0.159090909,0,0.138888889,0.051282051,0.05,0.109589041,0.037735849,0.1,0.035714286,0,0.037735849,0,0.070588235,0.025641026,0.024390244,0.069444444,0.037735849,0.026315789,0.014084507,0.073529412,0.017241379,0.102564103,0,0.086956522,0.022222222,0,0.028571429,0.128205128,0.084745763,0,0.010204082,0.019607843,0.058333333,0,0,0.092307692,0.096774194,0.014705882,0.06779661,0.070175439,0.050632911,0,0.088888889,0.039215686,0.022222222,0.060606061,0.041666667,0.08974359,0.12195122,0.060606061,0.031746032,0.035714286,0.025641026,0.039215686,0.145833333,1,0.084745763,0.106382979,0,0.084507042,0,0.045454545,0.101694915,0.094339623,0.1,0.101694915,0.133333333,0.069306931,0,0,0.076923077,0.01754386,0.048780488,0,0.093023256,0.094339623,0,0,0,0.087719298,0.092592593,0.090909091,0.029411765,0,0.101449275,0.06,0.085106383,0.1,0.114285714,0.111111111,0.1,0.076923077,0.133333333,0,0.087912088,0.083333333,0,0.111111111,0.020833333,0.186046512,0.083333333,0,0.03960396,0,0.022222222,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0,0.068965517,0,0,0.039215686,0,0,0,0,0,0,0.068965517,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,1,0,0.047058824,0,0,0,0,0,0,0,0.047058824,0,0.051282051,0,0,0.045977011,0.055555556,0,0,0.060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057142857,0,0,0
L2,0.142857143,0.095238095,0.114285714,0.097560976,0.081632653,0,0.1,0,0,0.114285714,0.078125,0.096774194,0,0.076923077,0.072727273,0.088888889,0.022727273,0,0.022727273,0,0,0,0,0.026315789,0.024390244,0.058823529,0.057692308,0.1875,0,0,0,0,0.086956522,0,0,0,0.081632653,0,0.131578947,0.023809524,0,0.121621622,0.117647059,0.095238095,0.090909091,0,0.117647059,0,0.056818182,0.024390244,0.023255814,0.161764706,0.113333333,0.078947368,0.121212121,0.19047619,0.016666667,0.097560976,0,0.130434783,0,0,0.085714286,0.12195122,0.064516129,0,0.147727273,0.038461538,0.131578947,0.102564103,0.027027027,0.073529412,0.147540984,0.109375,0.101694915,0.06779661,0.036585366,0.054054054,0.085106383,0.057692308,0.021276596,0.074626866,0.130434783,0.048192771,0.11627907,0.074626866,0.030769231,0.034482759,0.076923077,0.1,0.14,0.084745763,1,0.102040816,0,0.128571429,0,0.043478261,0.116666667,0.090909091,0.096153846,0.13559322,0.127659574,0.157894737,0,0.090909091,0.146666667,0.071428571,0.022727273,0,0.088888889,0.132075472,0,0,0,0.163636364,0.070175439,0.057142857,0.027777778,0,0.164179104,0.057692308,0.104166667,0.096153846,0.108108108,0.105263158,0.12195122,0.075268817,0.152173913,0,0.097826087,0.102040816,0,0.105263158,0.040816327,0.104166667,0,0,0.049019608,0,0,0.127272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516129,0,0,0.333333333,0.32,0.064516129,0,0.307692308,0,0,0,0,0.071428571,0.071428571,0,0,0,0,0.37037037,0,0.137931034,0,0,0,0,0,0.068965517,0.125,0,0.75,0.074074074,0,0,0,0.071428571,0.086956522,0.133333333,0,0.08,0,0.111111111,0,0,0,1,0.071428571,0,0,0,0,0.111111111,0.170212766,0.111111111,0.071428571,0.111111111,0,0,0,0.069767442,0,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0.086956522,0,0,0.117647059,0,0,0
N2,0.217391304,0.214285714,0.173913043,0.269230769,0.138888889,0.041666667,0.142857143,0,0,0.173913043,0.212765957,0.12,0,0.1,0.205128205,0.193548387,0,0,0,0,0.047619048,0,0,0.038461538,0.071428571,0.024390244,0.023809524,0.184210526,0,0,0.032258065,0,0.117647059,0,0,0,0.108108108,0,0.192307692,0.033333333,0.185185185,0.163934426,0.125,0.133333333,0.066666667,0,0.125,0.074074074,0.109589041,0,0.032258065,0.155172414,0.076388889,0.074074074,0.016393443,0.086206897,0.020833333,0.178571429,0,0.111111111,0.028571429,0.041666667,0.04,0.133333333,0.125,0.047619048,0.022988506,0.024390244,0.093457944,0,0,0.109090909,0.115384615,0.017241379,0.152173913,0.159090909,0.073529412,0,0.114285714,0.048780488,0.058823529,0.052631579,0.081081081,0.086956522,0.24137931,0.052631579,0.12244898,0.066666667,0.034482759,0.048780488,0.25,0.106382979,0.102040816,1,0,0.175438596,0,0.090909091,0.170212766,0.142857143,0.25,0.30952381,0.242424242,0.139534884,0,0.043478261,0.345454545,0.021276596,0.1,0,0.121212121,0.142857143,0,0,0,0.083333333,0.065217391,0.087719298,0,0.04,0.178571429,0.162162162,0.138888889,0.125,0.16,0.2,0.307692308,0.060240964,0.171428571,0,0.072289157,0.105263158,0,0.153846154,0.026315789,0.205882353,0,0,0.032608696,0,0.090909091,0.219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024096386,0,0,0,0.076923077,0.043010753,0.078947368,0,0.119047619,0.091954023,0.155555556,0.183673469,0.044444444,0.043956044,0.117647059,0.096385542,0.043478261,0.155555556,0.146341463,0,0.12345679,0.095238095,0.095238095,0.096385542,0.157303371,0.025,0,0.087912088,0.164705882,0.091954023,0.125,0.097560976,0,0.023529412,0.097560976,0.094117647,0.025641026,0.054945055,0.071428571,0.096385542,0,0,0,0.095238095,0.023529412,0.025974026,0,0.047058824,0,0.025,0.141414141,0.16091954,0.047058824,0.071428571,1,0.141414141,0.119047619,0.025,0.025316456,0.051282051,0.206185567,0.051282051,1,0.051282051,0.155555556,0.096385542,0.120481928,0.974358974,0.16091954,0.120481928,0.097560976,0.065217391,0.050632911,0,0,0,0.05,0,0,0,0.05,0.024096386,0,0,0,0,0,0,0,0.065217391,0,0,0,0.025641026,0.025316456,0.157303371,0.023529412,0,0,0.111111111,0,0.023809524,0.024096386
Q8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046511628,0.074074074,0.05,0,0.078431373,0,0.181818182,0.084507042,0.037735849,0.037037037,0.12,0.130434783,0.036363636,0.181818182,0.170212766,0,0,0,0,0.130434783,0.185185185,0,0,0.034482759,0.153846154,0,0,0.133333333,0,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.148148148,0,0,0.141414141,1,0.12244898,0,0.05,0.048780488,0.026315789,0.048780488,0.141414141,0.048780488,0.140350877,0.130434783,0.173913043,0.138613861,0.148148148,0.173913043,0.133333333,0.072727273,0.047619048,0,0,0,0.097560976,0.052631579,0.051282051,0,0.097560976,0.069767442,0.068181818,0,0,0,0,0,0.02,0,0,0.025,0.025,0,0,0.185185185,0,0,0,0.070175439,0,0.093023256,0
Y3,0.127659574,0.134615385,0.083333333,0.16,0.081967213,0.020408163,0.075471698,0,0,0.083333333,0.171428571,0.14084507,0,0.095238095,0.180327869,0.087719298,0,0,0,0,0.02173913,0,0,0.019607843,0.037735849,0.015151515,0.014925373,0.186440678,0,0,0.017857143,0,0.06779661,0,0,0,0.064516129,0,0.12,0.037037037,0.075471698,0.185185185,0.129032258,0.072727273,0.073529412,0,0.129032258,0.058823529,0.115789474,0.018518519,0.017857143,0.135802469,0.125,0.058823529,0.023529412,0.060240964,0.01369863,0.115384615,0,0.083333333,0.016666667,0.020408163,0.085106383,0.092592593,0.082191781,0.02173913,0.027027027,0.030769231,0.109375,0,0,0.102564103,0.092105263,0.037037037,0.21875,0.151515152,0.101123596,0,0.066666667,0.079365079,0.051724138,0.118421053,0.101694915,0.098901099,0.150943396,0.118421053,0.15942029,0.073529412,0.018518519,0.096774194,0.186440678,0.084507042,0.128571429,0.175438596,0,1,0,0.109090909,0.212121212,0.106060606,0.166666667,0.176470588,0.2,0.171428571,0.036363636,0.057971014,0.192771084,0.042857143,0.074074074,0,0.068965517,0.140625,0,0,0,0.084507042,0.042253521,0.048192771,0.020408163,0.02,0.213333333,0.152542373,0.081967213,0.129032258,0.102040816,0.1,0.204081633,0.056074766,0.137931034,0,0.065420561,0.098360656,0,0.078431373,0.015873016,0.118644068,0,0,0.034482759,0,0.070175439,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,0,0.105263158,0.105263158,0.105263158,0.3,0,0.031746032,0.105263158,0.384615385,0.057142857,0.15,0.208333333,0.125,0.121212121,0.37037037,0.434782609,0.117647059,0.15,0.384615385,0.105263158,0.137931034,0.0625,0.0625,0.434782609,0.153846154,0,0.055555556,0.171428571,0.322580645,0.121212121,0.142857143,0.454545455,0.083333333,0.16,0.454545455,0.060606061,0.047619048,0.055555556,0,0.064516129,0.083333333,0.083333333,0.083333333,0.0625,0,0.05,0.083333333,0.068965517,0.08,0.090909091,0.12244898,0.34375,0,0,0.119047619,0.12244898,1,0.2,0.210526316,0.2,0.156862745,0.2,0.119047619,0.2,0.314285714,0.434782609,0.52173913,0.129411765,0.303030303,0.52173913,0.454545455,0.111111111,0.19047619,0.083333333,0.083333333,0,0.181818182,0,0,0,0.181818182,0.173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0,0,0,0.3125,0,0,0.173913043
Y4,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.007246377,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0.013888889,0,0.02020202,0,0,0,0.024390244,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.012345679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0.285714286,0.285714286,0.285714286,0.4,0,0,0.285714286,0.2,0.086956522,0.133333333,0.095238095,0.090909091,0.086956522,0.19047619,0.235294118,0.083333333,0.133333333,0.2,0.285714286,0.235294118,0.1,0.1,0.235294118,0.137931034,0,0,0.16,0.16,0.315789474,0.25,0.25,0.166666667,0.545454545,0.25,0.095238095,0,0.083333333,0,0.105263158,0.166666667,0.166666667,0.166666667,0.1,0,0,0.166666667,0.117647059,0.153846154,0,0,0.148148148,0,0,0.025,0,0.2,1,0.222222222,0,0.093023256,0,0.025,0,0.133333333,0.235294118,0.210526316,0.024390244,0.148148148,0.210526316,0.25,0,0,0.166666667,0.166666667,0,0,0,0,0,0.166666667,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137931034,0,0,0,0.153846154,0,0,0.666666667
Y10,0.1,0.037037037,0,0.038461538,0,0.055555556,0,0,0,0,0.133333333,0.086956522,0,0.085714286,0.078947368,0,0,0.032258065,0,0,0.066666667,0,0,0,0,0.058823529,0.057142857,0.083333333,0,0,0.083333333,0,0,0.027027027,0,0.035714286,0,0,0.086956522,0.086956522,0.083333333,0.083333333,0.083333333,0,0.05,0,0.083333333,0.095238095,0.041666667,0.043478261,0,0.12962963,0.071942446,0.045454545,0.12,0.017857143,0,0.038461538,0,0,0.034482759,0.055555556,0.176470588,0.037037037,0.043478261,0.066666667,0.0375,0,0.088235294,0,0.052631579,0.037735849,0.06122449,0.177777778,0.119047619,0.097560976,0.063492063,0,0,0.088235294,0.071428571,0.058823529,0.096774194,0.061538462,0.071428571,0.058823529,0.113636364,0.076923077,0,0.057142857,0.083333333,0.045454545,0.043478261,0.090909091,0,0.109090909,0,1,0.139534884,0.024390244,0.083333333,0.195121951,0.129032258,0.12195122,0.238095238,0.166666667,0.172413793,0.05,0.08,0.066666667,0,0.105263158,0,0,0,0.022222222,0,0.018181818,0.055555556,0.052631579,0.153846154,0.15625,0.029411765,0.026315789,0.045454545,0.043478261,0.076923077,0.025,0.09375,0,0.0375,0.125,0,0,0,0.029411765,0,0,0.011363636,0,0.111111111,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.333333333,0.333333333,0.333333333,0.181818182,0,0.04,0.333333333,0.210526316,0.090909091,0.064516129,0.097560976,0.095238095,0.090909091,0.2,0.333333333,0.086956522,0.064516129,0.210526316,0.333333333,0.111111111,0.105263158,0.105263158,0.333333333,0.066666667,0,0,0.076923077,0.166666667,0.090909091,0.117647059,0.266666667,0.181818182,0.142857143,0.266666667,0.1,0,0,0,0.111111111,0.181818182,0.181818182,0.181818182,0.105263158,0,0,0.181818182,0.125,0.166666667,0,0.05,0.153846154,0,0,0.025316456,0.05,0.210526316,0.222222222,1,0,0.045454545,0,0.025316456,0,0.137931034,0.333333333,0.222222222,0.024691358,0.153846154,0.222222222,0.266666667,0.08,0,0.181818182,0.181818182,0,0.181818182,0,0,0,0.181818182,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0.16,0,0,0.166666667
Y11,0.171428571,0.175,0.111111111,0.179487179,0.08,0.027027027,0.097560976,0,0,0.111111111,0.186440678,0.189655172,0,0.163265306,0.2,0.086956522,0.022222222,0.02,0.022222222,0,0.029411765,0,0,0.025641026,0.023809524,0.037735849,0.037037037,0.208333333,0,0,0.071428571,0,0.085106383,0.017857143,0,0.021276596,0.08,0,0.157894737,0.047619048,0.071428571,0.183098592,0.115384615,0.093023256,0.089285714,0,0.115384615,0.05,0.146341463,0.023809524,0.022727273,0.15942029,0.098039216,0.076923077,0.02739726,0.070422535,0.016393443,0.12195122,0,0.104166667,0.020833333,0.027027027,0.054054054,0.119047619,0.098360656,0.029411765,0.02,0.018518519,0.101694915,0,0,0.104477612,0.14516129,0.028571429,0.32,0.333333333,0.131578947,0,0.083333333,0.098039216,0.065217391,0.089552239,0.081632653,0.142857143,0.289473684,0.089552239,0.214285714,0.109090909,0.075,0.056603774,0.183673469,0.101694915,0.116666667,0.170212766,0,0.212121212,0,0.139534884,1,0.173076923,0.380952381,0.192982456,0.317073171,0.15625,0.022727273,0.033898305,0.279411765,0.016666667,0.045454545,0,0.086956522,0.173076923,0,0,0,0.120689655,0.050847458,0.086956522,0.027027027,0.026315789,0.215384615,0.166666667,0.102040816,0.16,0.135135135,0.162162162,0.305555556,0.063157895,0.14893617,0,0.085106383,0.1,0,0.102564103,0.019607843,0.14893617,0,0,0.038461538,0,0.088888889,0.211538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.086956522,0.19047619,0.105263158,0.083333333,0,0.090909091,0,0,0,0,0.105263158,0,0,0.166666667,0.074074074,0.074074074,0.086956522,0,0.111111111,0,0,0.111111111,0,0.428571429,0,0.111111111,0,0,0,0,0,0,0.5,0,0.117647059,0,0.5,0.048780488,0.107142857,0,0.111111111,0.051282051,0.048780488,0.2,0,0,1,0.044444444,1,0.051282051,1,0.096774194,0.105263158,0.095238095,0.063291139,0.068965517,0.095238095,0.111111111,0,0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
